"st_abbrev","geo","state_symbol","data_symbol","start_year","start_month","end_year","end_month","all_percentagechange","opioid_percentagechange","heroin_percentagechange","stimulant_percentagechange","all_issignificant","opioid_issignificant","heroin_issignificant","stimulant_issignificant","all_significance","opioid_significance","heroin_significance","stimulant_significance","sex","age_range","state_count","comparison_type"
"MD","US-MD","","","2019","11","2020","11","31.33","47.4","27.51","-2.55","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2019","12","2020","12","45.52","47.48","36.08","-19.9","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","1","2021","1","41.99","43.13","37.24","57.36","TRUE","TRUE","TRUE","TRUE","Significant Increase","Significant Increase","Significant Increase","Significant Increase","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","2","2021","2","32.89","52.69","41.16","10.82","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Increase","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2020","3","2021","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2020","4","2021","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2020","5","2021","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2020","6","2021","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","*","2020","7","2021","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","8","2021","8","-36.58","-46.7","-51.15","-59.83","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","9","2021","9","-27.69","-33.45","-47.05","-40.82","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","10","2021","10","-22.59","-28.34","-32.95","-31.7","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","11","2021","11","-20.38","-30.21","-34.75","-52.6","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2020","12","2021","12","-33.09","-32.93","-39.8","-42.99","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","1","2022","1","-21.58","-27.44","-38.79","-52.67","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","2","2022","2","-14.49","-28.49","-43.48","-37.98","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","3","2022","3","-16.88","-31.69","-39.69","-18.54","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","4","2022","4","-21.36","-29.3","-47.11","-44.63","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","5","2022","5","-33.64","-48.2","-63.11","-21.74","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","6","2022","6","-32.84","-44.97","-62.6","-50.05","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","7","2022","7","-18.88","-23.47","-36.77","-1.73","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","8","2022","8","-7.4","-15.15","-35.46","25.37","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","9","2022","9","-13.43","-29.02","-38.38","-9.59","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","10","2022","10","-21.93","-30.69","-53.55","-24.75","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","11","2022","11","-16.62","-26.41","-49.34","3.08","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2021","12","2022","12","7.23","-6.52","-33.61","46.37","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2022","1","2023","1","-18.61","-35.74","-62.36","-41.08","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2022","2","2023","2","-18.89","-42.35","-62.34","-54.81","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2022","3","2023","3","-19.95","-42.86","-74.93","-59.93","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2022","4","2023","4","-4.11","-30.25","-56.5","-38.91","FALSE","TRUE","TRUE","TRUE","No Significant Change","Significant Decrease","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"MD","US-MD","","","2022","5","2023","5","22.9","2.01","-31.13","-60.44","TRUE","FALSE","TRUE","TRUE","Significant Increase","No Significant Change","Significant Decrease","Significant Decrease","all","all","1","8Year2YearSameMonthMD"
"ME","US-ME","","*","2018","1","2019","1","-18.4","-31.97","-52.48","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","2","2019","2","-2.46","-3.79","13.58","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","3","2019","3","-18","-30.38","-58.2","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","4","2019","4","-8.22","-24.2","-34.09","suppressed","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Decrease","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","5","2019","5","2.89","2.87","-7.72","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","6","2019","6","5.51","-7.67","-8.62","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","7","2019","7","-24.73","-34.81","-46.55","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","8","2019","8","-7.37","-10.26","-41.62","suppressed","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","9","2019","9","-3.51","6.2","-6.49","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","10","2019","10","2.73","12.96","11.19","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","11","2019","11","-6.77","-3.83","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2018","12","2019","12","-1.82","3.39","17.81","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","1","2020","1","20.6","46.73","38.63","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","2","2020","2","3.82","10.47","-11.39","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","3","2020","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","4","2020","4","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","5","2020","5","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","6","2020","6","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","7","2020","7","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","8","2020","8","15.6","46.81","25.84","suppressed","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","9","2020","9","1.69","12.37","-14.37","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","10","2020","10","12.46","14.84","11.56","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","11","2020","11","8.57","33.13","suppressed","suppressed","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2019","12","2020","12","-1.22","25.14","-7.98","suppressed","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2020","1","2021","1","19.18","54.76","45.62","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2020","2","2021","2","31.57","53.03","14.62","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
"ME","US-ME","","*","2020","3","2021","3","suppressed","suppressed","suppressed","suppressed","FALSE","FALSE","FALSE","FALSE","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","Data Not Available/Not Reported","all","all","1","8Year2YearSameMonthME"
