"","fips","year","state","county","combined_ypll_rate","percent_fair_or_poor_health","average_number_of_physically_unhealthy_days","mental_health_provider_rate","average_number_of_mentally_unhealthy_days","smokers","excessive_drinking","unemployed","labor_force","violent_crime_rates","income_ratio","severe_housing_problems"
"1217",53063,2022,"Washington","Spokane",6849.29732,16.8,4.07577,477.63737,4.57395,16.1,16.85247,22519,257308,352.81718,"4.3065825067999999",15.96554
"1218",53065,2022,"Washington","Stevens",6884.90443,18.3,4.4795,407.67903,4.94731,18.7,17.90824,1746,18545,105.31618,"4.3702317366000001",14.74046
"1219",53067,2022,"Washington","Thurston",5799.53288,14.9,3.75719,429.48374,4.25857,13.8,17.07066,11947,144312,237.23321,"3.8021017795000001",15.19386
"1220",53069,2022,"Washington","Wahkiakum",NA,16.8,4.08146,333.48155,4.6057,17.1,18.22531,124,1409,122.69939,"4.1312246615000001",8.94309
"1221",53071,2022,"Washington","Walla Walla",6028.12994,17.5,4.08426,318.14919,4.33956,14.4,17.56454,2069,30165,239.21663,"4.5019236687999999",17.9332
"1222",53073,2022,"Washington","Whatcom",5397.45078,16.3,3.98315,491.30796,4.43066,15.5,18.53287,10724,114716,193.7134,"4.3653908588999997",19.76238
"1223",53075,2022,"Washington","Whitman",4844.85054,16.8,4.4189,167.67677,4.67601,14.4,18.21828,1301,21984,181.23814,"6.6977687627",24.23227
"1224",53077,2022,"Washington","Yakima",8433.467,25.7,4.94604,352.55023,4.64109,16.4,13.85782,12688,130759,272.82972,"3.9396239635999999",20.47388
"1225",41000,2023,"Oregon","state_year",6072.17981,12.7,2.94138,632.03063,4.60099,NA,19.88073,112198,2148337,NA,"4.5210179580999998",18.356
"1226",41001,2023,"Oregon","Baker",9508.7837,13.8,3.36305,700.42144,4.85606,NA,21.90182,384,7467,NA,"4.696386543",13.65607
"1227",41003,2023,"Oregon","Benton",3953.66348,11.1,2.88072,1242.48831,4.97073,NA,19.25923,1873,47556,NA,"5.52616",20.32475
"1228",41005,2023,"Oregon","Clackamas",5267.42613,10.8,2.73312,370.8551,4.62264,NA,20.07637,10797,222815,NA,"4.2077325344999998",16.53008
"1229",41007,2023,"Oregon","Clatsop",6873.84418,13.2,3.24499,363.54939,5.20673,NA,21.41932,1168,19452,NA,"4.1862279271",14.49367
"1230",41009,2023,"Oregon","Columbia",6675.01002,13.1,3.24861,406.97894,4.95078,NA,20.84255,1418,24640,NA,"3.8655288022000001",13.77733
"1231",41011,2023,"Oregon","Coos",7452.27044,15.5,3.53526,492.31527,4.84976,NA,19.30516,1696,27033,NA,"5.0115140223000001",16.72525
"1232",41013,2023,"Oregon","Crook",7348.30657,13.8,3.30754,505.07013,4.9142,NA,20.62526,736,10941,NA,"3.8101728495999998",17.36184
"1233",41015,2023,"Oregon","Curry",8389.91264,13.7,3.27806,494.02525,4.91324,NA,20.4906,612,9158,NA,"4.5652247026000001",16.21622
"1234",41017,2023,"Oregon","Deschutes",5004.55236,11.6,3.07524,557.12619,4.68268,NA,22.55961,5429,102553,NA,"4.2601159597000002",18.71766
"1235",41019,2023,"Oregon","Douglas",9195.16184,14.4,3.50466,363.46425,4.8478,NA,20.84524,2787,47860,NA,"4.1573432412000004",15.65284
"1236",41021,2023,"Oregon","Gilliam",NA,15.2,3.56377,149.62594,4.94899,NA,20.3662,45,940,NA,"5.3171449595000002",13.69048
"1237",41023,2023,"Oregon","Grant",7429.34442,14.6,3.53333,467.54675,4.98689,NA,20.65934,217,3247,NA,"4.3210782067000002",17.15976
"1238",41025,2023,"Oregon","Harney",8437.84419,14.2,3.3909,726.07261,4.91506,NA,20.6829,193,3761,NA,"3.5463658113999998",11.09399
"1239",41027,2023,"Oregon","Hood River",4440.68114,13.3,3.11328,411.52263,4.93239,NA,20.50732,652,14410,NA,"4.1439751720000002",14.7093
"1240",41029,2023,"Oregon","Jackson",6893.81914,13.5,3.14443,583.28193,4.75173,NA,19.43573,5843,107706,NA,"4.4371775476000002",20.46124
"1241",41031,2023,"Oregon","Jefferson",10746.2763,15.8,3.57034,247.32727,4.99964,NA,20.00313,677,10459,NA,"4.6699330590999999",16.18283
"1242",41033,2023,"Oregon","Josephine",9342.75515,15.8,3.78433,893.07948,5.21193,NA,19.01446,2280,36990,NA,"4.6971526778000001",22.10917
"1243",41035,2023,"Oregon","Klamath",9589.9225,16.2,3.77057,488.85468,5.11331,NA,19.24776,2008,29770,NA,"5.1018405531999997",18.70181
"1244",41037,2023,"Oregon","Lake",9465.25437,16,3.64482,253.74577,4.98299,NA,20.07559,204,3721,NA,"5.4832356121999997",18.91892
"1245",41039,2023,"Oregon","Lane",6556.94552,14.2,3.49595,1007.59677,5.38124,NA,20.5405,10055,182197,NA,"4.5827405012",20.65853
"1246",41041,2023,"Oregon","Lincoln",8688.92984,13.8,3.2523,495.4583,5.00139,NA,21.01819,1439,21119,NA,"4.2277862847999996",17.32394
"1247",41043,2023,"Oregon","Linn",7287.60142,13.9,3.40406,211.03058,4.96698,NA,21.27231,3401,60636,NA,"3.8919716647000002",16.55151
"1248",41045,2023,"Oregon","Malheur",7442.49429,18.9,3.83337,526.93024,4.43969,NA,19.59851,554,12717,NA,"5.0911024836000003",17.09742
"1249",41047,2023,"Oregon","Marion",6120.28663,15.9,3.3996,412.25055,4.70567,NA,16.99734,8515,167425,NA,"4.0589946553000003",18.67587
"1250",41049,2023,"Oregon","Morrow",7258.12671,20.1,3.99125,950.98756,5.0219,NA,17.97222,272,5966,NA,"3.9844685818999999",15.20681
"1251",41051,2023,"Oregon","Multnomah",6123.88498,11.9,2.87849,1004.26076,5.12445,NA,22.2419,25641,461936,NA,"4.8691987178999998",20.45643
"1252",41053,2023,"Oregon","Polk",5675.55762,13.1,3.1798,296.08362,4.97186,NA,21.37309,2032,42006,NA,"4.6557072828999999",16.59792
"1253",41055,2023,"Oregon","Sherman",NA,13.6,3.26899,NA,4.88128,NA,21.34799,41,963,NA,"4.0192577319999998",12.66667
"1254",41057,2023,"Oregon","Tillamook",7518.61509,13.4,3.31415,306.32838,4.76145,NA,20.45081,668,12137,NA,"3.874657402",16.96801
"1255",41059,2023,"Oregon","Umatilla",7692.80651,16.1,3.42278,433.81507,4.97411,NA,19.31416,1969,37687,NA,"4.4547150742000001",17.3913
"1256",41061,2023,"Oregon","Union",8024.43089,14,3.31644,412.02503,4.52762,NA,21.13568,680,12222,NA,"4.1948713700000004",13.35201
"1257",41063,2023,"Oregon","Wallowa",NA,12.2,2.99777,291.58383,4.82454,NA,21.5932,196,3622,NA,"3.9841399244",15.08554
"1258",41065,2023,"Oregon","Wasco",7081.6657,14.8,3.3513,602.40964,4.94419,NA,20.12697,716,13684,NA,"4.1541431653999998",15.38088
"1259",41067,2023,"Oregon","Washington",4101.8007,10.6,2.633,507.81361,4.27345,NA,18.64276,14352,327487,NA,"3.9903581597",16.56205
"1260",41069,2023,"Oregon","Wheeler",NA,14.9,3.50873,275.67195,4.98952,NA,20.3169,24,726,NA,"3.7088095237999998",13.28125
"1261",41071,2023,"Oregon","Yamhill",5695.28791,12.7,3.03482,507.21089,4.86688,NA,21.53446,2624,55328,NA,"4.0825123152999998",17.49525
"1262",6000,2023,"California","state_year",5678.81695,14.4,2.9644,423.96324,4.03054,NA,18.40291,1381249,18923195,NA,"5.1396269417999996",25.86903
"1263",6001,2023,"California","Alameda",4650.65513,11.7,2.59202,715.17134,4.521,NA,18.11933,49105,809964,NA,"5.2385450114000003",23.34907
"1264",6003,2023,"California","Alpine",NA,13,3.21672,323.88664,4.90403,NA,23.16308,42,519,NA,"4.3911015845000003",15.71429
"1265",6005,2023,"California","Amador",6929.98811,13.4,3.24394,271.45592,4.93383,NA,24.34669,997,14342,NA,"4.3705200755",18.32819
"1266",6007,2023,"California","Butte",7851.27949,15.4,3.54349,818.01554,5.22553,NA,21.4697,6311,92031,NA,"5.3512264030000001",21.43108
"1267",6009,2023,"California","Calaveras",7892.10188,14.1,3.40667,222.84243,5.0167,NA,23.11809,1225,21402,NA,"4.6444207864999996",17.79811
"1268",6011,2023,"California","Colusa",6877.0321,19.2,3.75895,205.32007,4.98961,NA,19.9881,1342,10740,NA,"5.2063457425999999",17.30104
"1269",6013,2023,"California","Contra Costa",4994.80542,12.1,2.7213,385.13431,4.18849,NA,20.33098,34478,542352,NA,"4.6495084859000002",20.30803
"1270",6015,2023,"California","Del Norte",9204.86301,18.3,3.89656,473.30961,5.25356,NA,20.98029,708,9314,NA,"4.9076915966000003",18.75314
"1271",6017,2023,"California","El Dorado",5328.98894,11.6,2.92546,397.47232,4.70994,NA,23.1729,5232,91142,NA,"4.9328387239999998",17.61888
"1272",6019,2023,"California","Fresno",7511.34457,20.2,3.89485,441.70126,4.82361,NA,18.60783,40741,443383,NA,"5.1175310265",26.25648
"1273",6021,2023,"California","Glenn",7905.2663,18.7,3.8564,159.6945,5.29697,NA,20.33221,876,12616,NA,"4.5917682537999998",21.41795
"1274",6023,2023,"California","Humboldt",8529.81724,15.6,3.65273,556.08539,5.2084,NA,21.95858,3661,58714,NA,"5.2218713174999998",24.94514
"1275",6025,2023,"California","Imperial",7110.5469,24,4.16162,177.92506,4.75491,NA,18.83102,11981,69075,NA,"5.6379567486999997",25.9313
"1276",6027,2023,"California","Inyo",8003.8633,13.8,3.25755,479.7048,5.07659,NA,22.40909,484,8229,NA,"4.4585008453999997",15.40881
"1277",6029,2023,"California","Kern",8735.14401,21.2,3.96416,228.73071,5.00399,NA,18.03545,38555,383987,NA,"4.8545112935999999",24.19528
"1278",6031,2023,"California","Kings",6863.0811,20.1,3.88863,224.18748,4.80635,NA,19.59845,5386,55930,NA,"3.9766122336",21.09321
"1279",6033,2023,"California","Lake",11558.92568,17.2,3.81539,375.18541,5.43983,NA,21.53363,2160,28371,NA,"5.2219351915000001",19.64147
"1280",6035,2023,"California","Lassen",7623.70451,17.2,3.75979,292.52993,4.99638,NA,22.28979,544,9159,NA,"3.8106590893000001",14.22414
"1281",6037,2023,"California","Los Angeles",5557.72021,15.8,3.11488,417.58804,4.64393,NA,18.47851,445205,4994057,NA,"5.2816782556000001",32.04811
"1282",6039,2023,"California","Madera",7197.35958,21.2,4.14183,175.6477,5.5102,NA,18.84519,5476,61944,NA,"4.2784182211999999",23.37344
"1283",6041,2023,"California","Marin",3554.69321,9.5,2.5662,848.55845,4.4156,NA,22.42398,5748,128920,NA,NA,22.00986
"1284",6043,2023,"California","Mariposa",7490.38431,14.3,3.44889,320.75582,5.10944,NA,22.29177,558,7014,NA,"4.4065010505000002",20.99411
"1285",6045,2023,"California","Mendocino",8620.44455,16.1,3.56528,683.42369,5.15611,NA,21.31897,2298,36920,NA,"5.0770157473999999",25.0218
"1286",6047,2023,"California","Merced",7371.85709,21.7,4.02874,233.19056,5.28293,NA,18.60544,11935,115158,NA,"4.4042001962999997",23.07837
"1287",6049,2023,"California","Modoc",10678.90759,16.6,3.75816,357.92634,5.33034,NA,21.84289,225,3187,NA,"3.9393028322000001",13.41632
"1288",6051,2023,"California","Mono",3314.89182,13.2,3.18235,226.46637,4.74607,NA,22.68084,569,8340,NA,"2.7728068172999998",10.28332
"1289",6053,2023,"California","Monterey",5291.78499,18.3,3.4556,431.71554,4.43661,NA,19.89406,17548,211858,NA,"4.2032932581000004",29.80614
"1290",6055,2023,"California","Napa",4617.57796,12.7,2.95994,640.20205,4.54606,NA,21.63624,4132,68437,NA,"4.5058957238000001",21.82527
"1291",6057,2023,"California","Nevada",6752.80323,11.5,3.06662,968.23756,4.88488,NA,23.19823,2630,47089,NA,"5.1106313182000003",19.99755
"1292",6059,2023,"California","Orange",4400.66855,13,2.97437,353.05159,4.2739,NA,17.4574,92743,1553897,NA,"4.6974397444999996",26.07495
"1293",6061,2023,"California","Placer",4579.36114,10.4,2.74156,355.32379,4.46163,NA,22.79828,9388,188045,NA,"4.6119698580000001",16.32424
"1294",6063,2023,"California","Plumas",10122.54928,13,3.31695,281.19508,5.07375,NA,22.99534,700,7382,NA,"4.6418737204999996",15.85799
"1295",6065,2023,"California","Riverside",6381.16054,16.5,3.58115,251.91232,4.935,NA,20.80558,82839,1129562,NA,"4.6342710184999998",24.97603
"1296",6067,2023,"California","Sacramento",6667.20048,14.5,3.26392,417.76778,4.81592,NA,19.21516,49679,714032,NA,"4.5521539130999997",21.44929
"1297",6069,2023,"California","San Benito",5285.4462,16.1,3.30026,110.9828,4.7599,NA,20.78402,2318,31976,NA,"3.6678868480000002",22.24979
"1298",6071,2023,"California","San Bernardino",7723.70351,18.2,3.51681,274.706,4.64731,NA,19.28424,73515,988604,NA,"4.3796913821999999",25.51884
"1299",6073,2023,"California","San Diego",4926.22204,13.4,3.02177,466.81917,4.45135,NA,20.89781,99863,1543678,NA,"4.6294458903000004",25.15363
"1300",6075,2023,"California","San Francisco",4811.44613,10.5,2.51863,1060.10665,4.29797,NA,19.05319,27519,545953,NA,NA,23.30311
"1301",6077,2023,"California","San Joaquin",7767.56254,17.4,3.47646,273.74875,4.87272,NA,20.66016,28972,334250,NA,"4.5930602409999999",24.0413
"1302",6079,2023,"California","San Luis Obispo",5260.36802,12.3,3.00729,687.59955,4.76771,NA,22.86375,7082,135268,NA,"4.6343527315999999",21.15022
"1303",6081,2023,"California","San Mateo",3503.83217,10.3,2.45022,443.69877,3.97275,NA,18.96466,19721,431205,NA,NA,23.20477
"1304",6083,2023,"California","Santa Barbara",5333.96944,15.2,3.38984,614.14413,5.00283,NA,21.49991,12565,217988,NA,"4.7168935899999997",28.57633
"1305",6085,2023,"California","Santa Clara",3682.67894,10.5,2.50203,413.46947,4.04104,NA,19.09253,47605,1013614,NA,NA,22.69628
"1306",6087,2023,"California","Santa Cruz",5048.34352,13.2,3.02568,913.7689,4.60854,NA,22.41192,9185,133351,NA,"5.1106968371999999",26.46629
"1307",6089,2023,"California","Shasta",9500.30163,14.7,3.57877,477.65717,5.20425,NA,21.56878,4975,72809,NA,"4.8868220705000001",21.76173
"1308",6091,2023,"California","Sierra",NA,13.4,3.34659,243.67956,5.12599,NA,23.50052,78,1304,NA,"4.6041143034000003",20.07576
"1309",6093,2023,"California","Siskiyou",10618.12216,16,3.69223,489.59608,5.27267,NA,21.69576,1339,16561,NA,"4.8062637258000001",18.29522
"1310",6095,2023,"California","Solano",6402.22452,13.8,3.12865,424.82445,4.70978,NA,19.43653,14860,199365,NA,"3.9450570709999999",20.70864
"1311",6097,2023,"California","Sonoma",5096.96458,12.3,2.93943,532.83994,4.74877,NA,23.20212,13313,242752,NA,"4.3276397908000002",21.71089
"1312",6099,2023,"California","Stanislaus",7821.00289,17.8,3.56714,241.77259,5.05015,NA,20.63351,20042,239538,NA,"4.2779009364",22.6567
"1313",6101,2023,"California","Sutter",7515.22325,16.5,3.51852,376.52807,4.93795,NA,19.18191,4069,45214,NA,"4.1772703616999998",19.65681
"1314",6103,2023,"California","Tehama",9623.43209,17.8,3.91548,181.68494,5.32064,NA,20.82049,1826,25443,NA,"4.8489607389999998",22.40595
"1315",6105,2023,"California","Trinity",14307.23395,17,3.89065,317.55915,5.39711,NA,21.30438,282,4475,NA,"4.4645912792000004",19.10774
"1316",6107,2023,"California","Tulare",7363.52247,22.8,4.16085,303.94882,4.60128,NA,18.1289,21435,200896,NA,"4.6231027643999996",26.33102
"1317",6109,2023,"California","Tuolumne",8067.27358,13.5,3.30094,227.55779,4.9341,NA,22.98966,1456,20042,NA,"4.4953452975000001",19.13333
"1318",6111,2023,"California","Ventura",4737.32512,13.5,3.08145,456.06966,4.4309,NA,19.22984,24928,404923,NA,"4.3639678888000004",22.89146
"1319",6113,2023,"California","Yolo",4742.41734,14.5,3.19358,418.92104,4.63334,NA,18.8139,6196,106122,NA,"5.8451025882999996",22.62602
"1320",6115,2023,"California","Yuba",9162.99294,16.8,3.71207,244.54274,5.1038,NA,20.2906,2604,30752,NA,"4.5014957521000003",21.32423
"1321",53000,2023,"Washington","state_year",5823.73516,11.8,2.94888,464.16113,4.52829,NA,17.97687,204774,3913515,NA,"4.3952090834000002",16.51053
"1322",53001,2023,"Washington","Adams",5954.32138,22.2,4.32752,184.27816,4.68094,NA,15.36154,531,9611,NA,"3.9614697945000001",20.16736
"1323",53003,2023,"Washington","Asotin",8005.89522,14.5,3.82492,473.27767,5.24009,NA,21.13754,395,10630,NA,"4.0154681823000002",10.76923
"1324",53005,2023,"Washington","Benton",5950.12272,13.3,3.4987,327.58005,4.44433,NA,18.37315,5858,104773,NA,"4.1882128177000002",13.94204
"1325",53007,2023,"Washington","Chelan",5510.97541,14.9,3.68256,483.389,4.76372,NA,18.31162,2373,44869,NA,"4.4254730360999996",14.32094
"1326",53009,2023,"Washington","Clallam",7590.42999,13.5,3.35096,407.88145,4.85583,NA,19.96386,1911,29371,NA,"4.4682241528000004",15.76153
"1327",53011,2023,"Washington","Clark",5883.04334,11.9,3.33537,407.11453,4.75619,NA,16.7245,13433,246019,NA,"3.7728868276999998",14.99198
"1328",53013,2023,"Washington","Columbia",NA,12.9,3.3941,272.1425,4.82288,NA,19.67547,95,1813,NA,"4.9337308348000004",10.86351
"1329",53015,2023,"Washington","Cowlitz",7793.55,14.5,3.65983,511.10075,5.25338,NA,20.82437,3085,48443,NA,"4.2780171606000001",15.97139
"1330",53017,2023,"Washington","Douglas",4376.95404,15.4,3.60193,61.79055,4.63528,NA,18.77594,1203,21948,NA,"3.7327289160000001",12.44677
"1331",53019,2023,"Washington","Ferry",10804.79706,16.9,4.12826,302.48866,5.34916,NA,19.52714,206,2327,NA,"5.1465157831999999",18.62745
"1332",53021,2023,"Washington","Franklin",5264.27674,17.7,3.73989,137.37941,4.65775,NA,16.91034,2881,43835,NA,"3.8812924657000001",18.03555
"1333",53023,2023,"Washington","Garfield",NA,11.4,3.2998,42.62575,4.6398,NA,20.55999,48,821,NA,"3.3804411335000002",8.12183
"1334",53025,2023,"Washington","Grant",7185.22341,17.6,3.90459,251.25378,4.94148,NA,17.36068,3133,47490,NA,"4.0648701158999998",15.00649
"1335",53027,2023,"Washington","Grays Harbor",9129.0425,15.7,3.92674,416.44435,5.48195,NA,19.31317,2255,29083,NA,"4.0374123465",14.01462
"1336",53029,2023,"Washington","Island",5658.66242,11.4,3.13894,307.66767,4.71934,NA,20.00098,2041,36507,NA,"3.7319898832999998",15.02732
"1337",53031,2023,"Washington","Jefferson",7153.961,11.6,3.22364,461.24089,4.73415,NA,21.85179,794,12802,NA,"4.9147620538999996",15.70894
"1338",53033,2023,"Washington","King",4708.63026,9.7,2.59227,556.36337,4.38811,NA,20.08571,54571,1278003,NA,"4.7295627269000002",17.55042
"1339",53035,2023,"Washington","Kitsap",5877.90889,11.2,3.02315,427.24761,4.54505,NA,19.54803,6466,128186,NA,"3.7700141232000002",14.25684
"1340",53037,2023,"Washington","Kittitas",5235.00468,13.3,3.65417,200.0044,5.04284,NA,21.02592,1381,21787,NA,"4.8018625312000003",21.23194
"1341",53039,2023,"Washington","Klickitat",6635.59906,14.8,3.75179,190.32788,5.01054,NA,19.54507,610,10105,NA,"4.5254802349999999",16.4507
"1342",53041,2023,"Washington","Lewis",8130.97375,14.8,3.67774,548.5912,5.18801,NA,20.32769,2184,34798,NA,"4.2807359060000003",15.18615
"1343",53043,2023,"Washington","Lincoln",6989.94736,12.6,3.31473,115.74074,4.85627,NA,21.36445,229,4691,NA,"3.8304213072",9.83425
"1344",53045,2023,"Washington","Mason",7029.67877,14.9,3.76099,275.08689,5.38261,NA,19.20631,1750,25112,NA,"4.2569451836000001",15.89786
"1345",53047,2023,"Washington","Okanogan",7984.13188,19,4.23239,330.72196,5.28841,NA,17.42454,1292,19538,NA,"4.1632528544999996",15.33239
"1346",53049,2023,"Washington","Pacific",7644.95216,14.6,3.6266,471.85569,5.11436,NA,19.57593,675,8569,NA,"4.5891199162999996",12.44612
"1347",53051,2023,"Washington","Pend Oreille",10653.99475,13.8,3.68974,259.25392,5.121,NA,20.97408,391,5138,NA,"3.9591075400000002",15.45852
"1348",53053,2023,"Washington","Pierce",6683.26676,12.9,3.24353,544.23209,4.96475,NA,17.84744,27179,448785,NA,"3.7534504231999999",16.52516
"1349",53055,2023,"Washington","San Juan",3710.48704,10.4,2.88349,452.65937,4.64825,NA,21.47069,417,8376,NA,"4.8387857552",18.36364
"1350",53057,2023,"Washington","Skagit",5808.76809,12.9,3.30214,540.94999,4.75274,NA,19.91443,3904,61981,NA,"3.9322454770999999",17.17703
"1351",53059,2023,"Washington","Skamania",6874.06721,13.6,3.77873,147.90468,4.97801,NA,20.89882,350,5511,NA,"4.9411911465999996",13.81101
"1352",53061,2023,"Washington","Snohomish",5560.2212,12.2,3.17994,383.42491,4.96984,NA,18.03935,21791,437145,NA,"3.8238254657000001",15.98571
"1353",53063,2023,"Washington","Spokane",6849.29732,13.3,3.54204,489.89085,4.79144,NA,19.00957,14016,260902,NA,"4.3520500052999997",15.51945
"1354",53065,2023,"Washington","Stevens",6884.90443,14.2,3.5354,425.92671,4.50309,NA,20.21722,1272,19010,NA,"4.3403771256999999",14.15551
"1355",53067,2023,"Washington","Thurston",5799.53288,12.3,3.28496,463.45859,5.42937,NA,20.04958,7544,145252,NA,"3.7961704422999998",15.27481
"1356",53069,2023,"Washington","Wahkiakum",NA,13.2,3.67138,305.54343,5.06641,NA,19.71695,90,1357,NA,"4.5643309580000002",12.66491
"1357",53071,2023,"Washington","Walla Walla",6028.12994,13.4,3.36559,330.23835,4.78821,NA,19.18662,1456,31593,NA,"4.4647484618000002",17.3769
"1358",53073,2023,"Washington","Whatcom",5397.45078,12.6,3.3851,533.14455,5.52506,NA,22.91499,6822,113751,NA,"4.2399493818999998",19.11586
"1359",53075,2023,"Washington","Whitman",4844.85054,14.5,3.61751,185.90855,5.04269,NA,18.71998,996,22366,NA,"7.1164013935000003",24.22222
