"","X.1","fips","year","state","county","combined_overdose_mortality_rate","combined_overdose_deaths","child_mortality_rate","infant_mortality_rate","age_adjusted_mortality","combined_household_income","combined_ypll_rate","percent_fair_or_poor_health","average_number_of_physically_unhealthy_days","mental_health_provider_rate","average_number_of_mentally_unhealthy_days","smokers","excessive_drinking","unemployed","labor_force","violent_crime_rates","income_ratio","severe_housing_problems"
"428",700,41037,2019,"Oregon","Lake",NA,NA,NA,NA,355.4,43627,6428.16078,17.1515,NA,165.3313,NA,17.26226,16.50792,202,3545,NA,4.459925622,19.29078
"429",701,41039,2019,"Oregon","Lane",18.967413983,210,47.326589595,4.983256259,322.6,50711,6430.0487,13.90718,NA,801.60535,NA,15.20904,19.28401,8118,182399,330.47165,4.822468436,21.8142
"430",702,41041,2019,"Oregon","Lincoln",13.216104171,19,67.609096497,NA,403.5,45435,8861.62222,16.56633,NA,390.43336,NA,16.99792,17.75091,1006,21197,347.39348,4.290070812,18.72113
"431",703,41043,2019,"Oregon","Linn",11.127908523,41,35.711416047,4.749183734,357.2,51888,6704.57485,15.32118,NA,151.14317,NA,16.39028,16.29129,2763,57998,112.09278,4.1112466125,18.80266
"432",704,41045,2019,"Oregon","Malheur",NA,NA,51.878992251,NA,400,41786,8151.30357,20.53629,NA,452.75591,NA,18.37597,16.98155,590,12618,225.73755,4.6505000944,22.55712
"433",705,41047,2019,"Oregon","Marion",11.504489726,116,41.505422579,5.2466568558,327.6,56148,6329.45013,17.19041,NA,319.08722,NA,15.78743,17.47266,6991,162450,232.69466,4.054056271,20.9132
"434",706,41049,2019,"Oregon","Morrow",NA,NA,NA,NA,297.1,51673,6002.46031,17.35076,NA,671.68189,NA,15.67475,18.12652,259,5856,330.80452,3.4399663184,15.25199
"435",707,41051,2019,"Oregon","Multnomah",16.891786213,405,43.765023965,4.4472023994,315.1,63587,5911.78818,13.56862,NA,773.94109,NA,15.06974,22.05508,16606,457151,474.46139,5.0372949616,22.03624
"436",708,41053,2019,"Oregon","Polk",6.5330121269,16,67.152853325,6.4049926096,297.6,56917,6088.52346,14.70987,NA,260.46645,NA,14.60023,19.59066,1716,39548,229.6233,4.2871727318,19.43078
"437",709,41055,2019,"Oregon","Sherman",NA,NA,NA,NA,320.4,56096,NA,13.99365,NA,NA,NA,14.94221,17.31295,43,897,57.87037,4.4703589744,19.87578
"438",710,41057,2019,"Oregon","Tillamook",22.934026451,18,65.524193548,NA,353.4,48470,7078.87699,14.53913,NA,247.28363,NA,15.83585,17.15563,501,11786,97.41462,4.1695079897,18.3259
"439",711,41059,2019,"Oregon","Umatilla",9.1315464491,21,41.844187462,5.0845128487,360.7,51586,7022.93142,17.68201,NA,331.23336,NA,18.30978,18.46566,1785,36924,223.27095,4.2754454132,15.63725
"440",712,41061,2019,"Oregon","Union",14.084687384,11,69.348127601,NA,357.7,46753,7492.52065,16.5655,NA,270.76501,NA,17.58872,18.01019,638,12068,137.35201,4.564469914,19.15104
"441",713,41063,2019,"Oregon","Wallowa",NA,NA,NA,NA,310.9,47822,7096.49782,13.58535,NA,212.73578,NA,14.5742,16.95885,187,3359,0,4.7412722434,16.88312
"442",714,41065,2019,"Oregon","Wasco",NA,NA,NA,NA,373.9,49735,7426.60131,14.90786,NA,400.95321,NA,15.25541,19.12156,577,13955,158.6933,4.0004541532,18.39258
"443",715,41067,2019,"Oregon","Washington",8.3616732968,146,35.144968442,4.6157170074,219.8,80845,4108.89172,11.95507,NA,343.14899,NA,12.51774,20.85054,11304,323022,168.55768,4.1616979512,18.23907
"444",716,41069,2019,"Oregon","Wheeler",NA,NA,NA,NA,NA,40047,NA,16.29204,NA,221.0759,NA,15.17503,14.55893,29,743,183.82353,4.7912545194,17.16418
"445",717,41071,2019,"Oregon","Yamhill",10.529136994,33,37.001406053,5.3462638319,322.6,62759,6271.00377,14.97995,NA,379.29665,NA,15.93329,19.28305,2060,54567,127.99673,4.0429003472,18.70733
"446",718,6000,2019,"California","year_state_total",12.024778319,14181,37.419976744,4.3767860216,270.2,71785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",719,6001,2019,"California","Alameda",9.900772038,490,32.504410537,3.8757717003,235.9,95550,4497.45178,12.6865,NA,577.38442,NA,10.67353,19.58503,30902,848335,628.78196,5.3113916999,24.01481
"448",720,6003,2019,"California","Alpine",NA,NA,NA,NA,926.4,55755,NA,16.95788,NA,446.42857,NA,14.80225,17.414,33,538,442.47788,5.4383457977,26.38889
"449",721,6005,2019,"California","Amador",16.812671445,19,NA,NA,288.8,60588,6101.44128,13.06823,NA,199.34759,NA,11.04444,19.17072,724,14783,237.07074,4.3124497669,18.99461
"450",722,6007,2019,"California","Butte",26.996533,184,40.67341992,4.6435079057,389.6,48634,7604.92027,16.27319,NA,598.35844,NA,14.15562,18.93858,5916,102982,327.05731,5.4586394482,23.25949
"451",723,6009,2019,"California","Calaveras",18.427201498,25,44.798566446,NA,326.4,58536,7329.34504,12.84324,NA,157.65273,NA,11.74399,18.29147,1001,21184,327.24574,4.894617801,20.57032
"452",724,6011,2019,"California","Colusa",16.955684008,11,46.042442761,NA,316.8,53595,5676.94766,19.46638,NA,169.68585,NA,12.36017,18.41381,1543,10759,200.95806,3.8978248877,19.09548
"453",725,6013,2019,"California","Contra Costa",10.119346695,345,29.368856576,4.0054945689,237.1,95062,4643.07172,12.14342,NA,322.63153,NA,10.46857,16.27891,21418,563863,336.02779,4.8061092272,21.72393
"454",726,6015,2019,"California","Del Norte",18.233978411,15,NA,NA,489.1,39996,8953.67311,17.51145,NA,382.23517,NA,15.14706,19.24144,629,9780,609.1092,5.6026212674,23.30149
"455",727,6017,2019,"California","El Dorado",20.212354936,113,23.069115069,2.3218431863,260.4,78464,5358.61598,11.29313,NA,311.13251,NA,10.99345,22.17481,3920,89886,217.58395,4.9712117159,19.93739
"456",728,6019,2019,"California","Fresno",13.858549723,408,53.182993221,6.8779281034,347.5,51452,6944.91027,24.17111,NA,310.83998,NA,14.18187,16.0948,38070,449595,541.77922,5.2151724138,27.83281
"457",729,6021,2019,"California","Glenn",11.877048791,10,63.698538286,NA,354.9,49979,7566.3069,20.68696,NA,103.22489,NA,14.00331,17.63832,963,12915,408.14135,5.4419560426,22.48552
"458",730,6023,2019,"California","Humboldt",33.974780447,139,62.478700443,6.149706928,428.4,46123,9087.16624,16.48021,NA,406.56946,NA,15.27978,20.3881,2639,63019,432.1358,4.7246648794,25.85085
"459",731,6025,2019,"California","Imperial",18.017885509,98,37.798389207,3.4152046784,304.9,43413,6040.02985,26.69977,NA,125.79992,NA,13.43298,16.62235,14105,73980,366.25348,5.8423850662,28.05167
"460",732,6027,2019,"California","Inyo",22.046665442,12,73.504844637,NA,361.8,53528,7913.34087,14.15128,NA,416.06568,NA,11.83562,18.81342,381,8682,600.45307,4.0243107871,18.73036
"461",733,6029,2019,"California","Kern",24.322549334,647,49.011393696,6.0166537762,398.6,49904,7822.44371,24.04404,NA,172.98927,NA,16.19314,19.47817,35442,384944,545.33785,4.8824855573,25.14825
"462",734,6031,2019,"California","Kings",9.3157162788,42,42.497131444,4.8231511254,321.5,55076,6016.68701,21.71847,NA,196.53433,NA,14.54645,19.16709,5119,57714,443.37724,4.2717520858,24.67814
"463",735,6033,2019,"California","Lake",40.424352044,78,47.195635348,5.7346252719,552,45797,11578.01882,18.34352,NA,342.43377,NA,15.40098,17.01928,1706,29714,535.47314,5.3113219323,25.76403
"464",736,6035,2019,"California","Lassen",26.77290154,25,60.716454159,NA,376.9,58776,7294.80052,15.35417,NA,301.63977,NA,13.85608,22.10752,558,10005,586.92995,4.7161308178,16.53787
"465",737,6037,2019,"California","Los Angeles",8.1058781268,2470,35.380557291,4.1742553025,259.8,64912,5007.65497,18.80945,NA,314.7142,NA,10.60575,17.26186,240293,5123933,488.34611,5.4332134546,33.83516
"466",738,6039,2019,"California","Madera",13.288039693,62,52.117797935,5.719258983,327.2,50783,6643.20379,22.85717,NA,146.59953,NA,14.26944,17.08542,4949,61443,620.23551,4.640941792,25.41705
"467",739,6041,2019,"California","Marin",12.263245902,96,16.924053311,2.6676592841,165.6,112735,3133.00331,11.02839,NA,726.17884,NA,9.66976,19.88492,4038,141308,177.85725,5.7602012155,22.9864
"468",740,6043,2019,"California","Mariposa",NA,NA,NA,NA,380.3,52387,8610.4287,13.90793,NA,273.20849,NA,12.25507,17.84693,451,7647,431.42857,4.8273309821,17.01838
"469",741,6045,2019,"California","Mendocino",26.96595074,71,66.879983214,6.9406641263,351.8,50453,7756.27457,17.38762,NA,574.88241,NA,14.09601,18.69795,1793,40003,640.48581,5.0936433447,27.19389
"470",742,6047,2019,"California","Merced",13.954062732,113,42.392825638,4.161169187,361.7,48036,7117.50077,24.60186,NA,150.73,NA,14.45934,17.61846,10801,116088,555.33867,4.6061116339,25.69829
"471",743,6049,2019,"California","Modoc",NA,NA,NA,NA,440.1,40970,10361.55986,16.33431,NA,349.92663,NA,13.44635,17.23138,260,3230,504.79556,4.2133842577,19.35915
"472",744,6051,2019,"California","Mono",NA,NA,NA,NA,191,60318,3935.1254,14.20798,NA,190.5703,NA,12.78716,21.81323,380,8568,262.06203,2.9877650666,19.06218
"473",745,6053,2019,"California","Monterey",10.864267806,142,38.875408683,4.4824599394,251,70294,5235.02152,22.44786,NA,323.81305,NA,12.36516,17.57378,15811,220120,420.63614,4.2188759782,30
"474",746,6055,2019,"California","Napa",10.103502156,43,31.290141958,3.3613445378,244.4,83881,4547.88253,14.06498,NA,497.9677,NA,10.90926,20.07743,2701,73873,397.68136,4.5124175792,22.76998
"475",747,6057,2019,"California","Nevada",18.133096931,54,33.017513638,4.2689434365,261.3,64901,5712.77627,11.5877,NA,705.31188,NA,11.80087,19.09389,1998,48659,264.19005,4.585088088,21.83193
"476",748,6059,2019,"California","Orange",12.252551951,1168,29.998967363,3.3287350807,213.7,86031,4158.29538,15.29273,NA,242.50878,NA,9.99516,16.97841,56627,1618828,213.58281,4.7618072253,27.62606
"477",749,6061,2019,"California","Placer",11.645337312,133,30.14348886,4.0105419961,241.7,81366,4694.10357,10.73687,NA,276.82396,NA,9.7152,20.88014,7004,182169,161.99868,4.5608666986,19.16873
"478",750,6063,2019,"California","Plumas",19.721036968,11,NA,NA,373.8,51756,8153.68138,13.77934,NA,282.78732,NA,12.32064,18.029,692,7803,574.82224,4.667574021,19.53743
"479",751,6065,2019,"California","Riverside",15.365238838,1102,36.268917538,4.4837215353,295.3,63776,5777.98112,19.16146,NA,187.35046,NA,12.35873,19.39338,56252,1073843,291.24456,4.6624926167,26.20311
"480",752,6067,2019,"California","Sacramento",15.902657261,723,42.34266665,4.9892672739,326.7,62959,6373.75454,15.44769,NA,356.71936,NA,12.53033,18.90207,32580,702049,508.2411,4.8191023979,23.19865
"481",753,6069,2019,"California","San Benito",9.5229559255,17,38.488677914,4.2943587742,259.6,77200,5253.21993,18.34788,NA,99.48599,NA,10.91542,18.98234,1765,30317,298.70307,3.6713226834,24.88372
"482",754,6071,2019,"California","San Bernardino",6.1161289479,393,50.076925661,5.983908895,346.4,60270,6709.35982,19.74832,NA,207.98144,NA,13.05439,17.81358,46582,950765,441.88442,4.6496322757,27.49603
"483",755,6073,2019,"California","San Diego",13.420452428,1336,33.600512897,3.89742193,244.4,76048,4611.35043,13.06947,NA,337.59926,NA,11.12233,21.88116,63465,1584655,327.71883,4.7507293575,25.19433
"484",756,6075,2019,"California","San Francisco",21.60250925,566,30.157524944,2.7528596516,236.9,109601,4384.41938,11.82612,NA,865.70786,NA,10.15553,23.89842,16499,568722,760.464,7.1433219119,25.93374
"485",757,6077,2019,"California","San Joaquin",16.7328802,369,47.5470336,5.4928202983,369.3,60950,7218.5944,20.41224,NA,220.81393,NA,12.22772,17.8657,22612,324788,787.32184,4.8874766196,25.90437
"486",758,6079,2019,"California","San Luis Obispo",16.515413009,140,39.472840219,5.2230685528,260.7,70634,5351.81475,13.12974,NA,567.73875,NA,11.21189,20.51185,5089,142066,408.22506,4.6906876427,23.63505
"487",759,6081,2019,"California","San Mateo",8.6471285015,199,28.135526668,2.874782035,182.4,115908,3469.79783,11.52599,NA,350.65659,NA,9.08425,16.93583,12121,452445,209.11246,4.8614298121,24.09803
"488",760,6083,2019,"California","Santa Barbara",15.383592875,206,41.729092719,4.1314135867,245.5,70651,5014.76695,17.64525,NA,483.7666,NA,11.18778,19.44515,9741,216954,318.05052,4.7934917355,29.46432
"489",761,6085,2019,"California","Santa Clara",7.7567712024,448,27.568916536,3.1653885664,192.1,118468,3641.41139,11.58074,NA,326.34163,NA,8.19943,15.92345,33415,1040558,264.08835,5.0287593224,23.33116
"490",762,6087,2019,"California","Santa Cruz",17.096794533,141,38.781342481,4.2541255668,234.5,76633,4699.14852,16.36197,NA,702.43605,NA,11.55518,19.96998,8154,143802,409.52586,5.5181552663,27.28376
"491",763,6089,2019,"California","Shasta",18.735449883,101,45.222267444,5.5359490693,444.7,51207,9004.60176,14.93934,NA,307.35712,NA,14.3133,18.6641,4321,74476,726.13675,4.7606475716,21.71532
"492",764,6091,2019,"California","Sierra",NA,NA,NA,NA,316,49495,NA,13.57903,NA,166.72224,NA,11.55592,18.24343,85,1301,422.22598,6.2167754786,12.4
"493",765,6093,2019,"California","Siskiyou",28.242118922,37,36.816765789,NA,441.9,44013,9510.93832,17.31187,NA,412.74257,NA,14.59513,16.46142,1301,17963,343.55545,4.497567179,22.0277
"494",766,6095,2019,"California","Solano",12.559040731,166,49.395534744,5.6472273491,302.8,75931,6099.59612,14.83002,NA,353.79317,NA,11.7651,18.07655,9942,209199,476.30026,4.2915177432,21.78818
"495",767,6097,2019,"California","Sonoma",13.846258827,209,28.072456488,3.0616150019,246.7,79511,4822.95565,13.01989,NA,437.51004,NA,11.1511,19.33686,8835,262807,367.91949,4.4477304211,23.79913
"496",768,6099,2019,"California","Stanislaus",14.743400332,240,44.453225328,5.4451199045,372.2,58925,7247.98496,18.83068,NA,194.19638,NA,12.65946,17.79377,18165,243235,578.4521,4.5543061479,25.28148
"497",769,6101,2019,"California","Sutter",10.353324452,30,45.647600524,5.1908727155,360.8,54102,6973.20999,18.24106,NA,295.91921,NA,13.07125,16.92001,3935,45739,351.7975,4.6213428113,22.16826
"498",770,6103,2019,"California","Tehama",11.547950239,22,44.374322059,4.2093704246,399.5,41819,8122.45558,18.73571,NA,159.55949,NA,14.74132,18.78625,1630,25598,540.13753,4.5365498596,19.59502
"499",771,6105,2019,"California","Trinity",NA,NA,NA,NA,464.2,40676,11256.9093,17.35416,NA,417.0273,NA,15.33495,16.4621,301,4991,380.32937,5.3157994803,22.06016
"500",772,6107,2019,"California","Tulare",8.8099809863,122,47.367133456,5.2965325123,364.3,46377,7303.14205,26.61325,NA,254.25572,NA,15.77339,17.78236,21401,205423,381.80764,4.8479294317,27.66714
"501",773,6109,2019,"California","Tuolumne",30.909799024,50,61.106018943,6.3111391606,349.8,58776,7653.11304,13.84355,NA,156.6878,NA,12.29873,19.09234,1158,21477,316.15673,4.6925979553,20.05873
"502",774,6111,2019,"California","Ventura",14.758287052,377,34.862355728,4.4063614301,236.9,82436,4764.76976,14.94541,NA,341.47992,NA,10.64247,18.82616,19140,426116,240.48967,4.3725611819,24.35588
"503",775,6113,2019,"California","Yolo",14.198977056,92,37.697502131,4.0719976394,271.9,64900,5160.46669,16.22095,NA,332.24411,NA,11.68361,19.46963,5402,107775,331.88944,6.177588375,24.81422
"504",776,6115,2019,"California","Yuba",19.400523814,44,60.322362706,5.7333970377,480.2,53822,9470.15422,18.17917,NA,190.83226,NA,14.85598,18.68218,2125,28546,413.72712,4.5836564968,23.66746
"505",777,53000,2019,"Washington","year_state_total",15.390530246,3365,39.785037528,4.4936823641,287.9,70942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",778,53001,2019,"Washington","Adams",NA,NA,40.204678363,NA,353.5,48056,6579.07198,23.8821,NA,184.5586,NA,15.59569,15.24369,514,8918,248.4022,4.0304751351,21.63793
"507",779,53003,2019,"Washington","Asotin",26.887342037,18,NA,NA,355.4,50777,7272.54044,13.63304,NA,306.19037,NA,16.14687,17.75849,429,10262,210.83797,4.2534970539,13.97216
"508",780,53005,2019,"Washington","Benton",16.833686612,98,42.318056677,4.9621026228,294.1,64717,5902.18184,13.13528,NA,214.46125,NA,13.41683,20.11884,5360,97430,194.58263,4.4661096684,14.52618
"509",781,53007,2019,"Washington","Chelan",10.502592828,24,38.487443472,3.8455849726,262,57284,5150.66251,14.13431,NA,325.34985,NA,14.01378,18.78662,2169,44518,148.20402,4.5260364554,17.13494
"510",782,53009,2019,"Washington","Clallam",22.815729432,51,52.171896738,6.1662768446,339.3,49070,7646.52874,13.6336,NA,272.94168,NA,13.54606,16.50769,1904,27927,279.59374,4.3854044686,15.96424
"511",783,53011,2019,"Washington","Clark",14.630776302,205,36.614708652,4.4434170648,277.3,74243,5412.66288,12.28603,NA,304.86071,NA,14.25176,18.03406,11600,227382,220.19524,3.9117740602,16.48609
"512",784,53013,2019,"Washington","Columbia",NA,NA,NA,NA,500.6,50322,10197.24897,15.58254,NA,296.51594,NA,14.99272,15.2481,99,1766,37.69318,5.0152882472,14.8368
"513",785,53015,2019,"Washington","Cowlitz",18.381304312,58,58.774139379,6.3694267516,416.4,50617,8470.0124,15.14527,NA,305.86475,NA,17.00447,18.73141,2786,46010,259.38136,4.5120588509,17.98064
"514",786,53017,2019,"Washington","Douglas",12.115729448,15,28.140609244,NA,256.5,54580,5004.57258,15.1055,NA,54.83371,NA,13.46025,16.27949,1200,21012,98.78373,3.6823953074,18.08586
"515",787,53019,2019,"Washington","Ferry",NA,NA,NA,NA,403.7,43665,10381.43074,17.8204,NA,223.86094,NA,18.35119,16.04952,280,2539,112.26495,5.2611294836,16.74718
"516",788,53021,2019,"Washington","Franklin",8.4842046243,23,33.7194207,4.1638341264,241.1,61285,4469.74354,19.24434,NA,128.08684,NA,15.05699,18.27871,2579,40873,210.79024,3.8144924343,22.28514
"517",789,53023,2019,"Washington","Garfield",NA,NA,NA,NA,330.3,52682,NA,13.52362,NA,45.24887,NA,13.84861,16.32849,50,916,89.24587,3.7643888864,14.65969
"518",790,53025,2019,"Washington","Grant",12.767632633,36,52.528957701,4.6125461255,342.5,55807,6712.80522,20.10392,NA,203.87146,NA,15.94433,17.68063,2835,45310,278.46601,3.8235223015,16.94664
"519",791,53027,2019,"Washington","Grays Harbor",25.992471466,56,43.632946231,5.1150895141,433.2,47619,8848.13666,15.99746,NA,220.09161,NA,16.95007,18.32014,1978,27971,243.5334,4.3788990368,15.46657
"520",792,53029,2019,"Washington","Island",12.58178158,31,54.738169091,3.9538193895,263.8,63529,5723.35743,12.19829,NA,278.98363,NA,12.40134,17.56327,1784,34259,107.36797,4.0667600877,14.89811
"521",793,53031,2019,"Washington","Jefferson",19.38840358,18,82.169268694,NA,287.2,53364,7104.4968,12.10205,NA,336.17212,NA,13.12419,14.77632,736,12021,211.64542,4.616979002,16.87779
"522",794,53033,2019,"Washington","King",14.374795531,928,33.474557071,3.8442549745,233.5,89519,4455.96104,10.95054,NA,367.94388,NA,9.38345,19.46464,45500,1230208,340.63881,4.6992126889,18.05893
"523",795,53035,2019,"Washington","Kitsap",14.279287704,113,43.40357941,5.1966626937,285,72795,5551.18912,10.96746,NA,281.51674,NA,12.09313,18.42307,5938,121104,263.2325,4.014221754,15.4338
"524",796,53037,2019,"Washington","Kittitas",9.6769391097,13,38.567847271,NA,282.6,56393,5602.08412,13.08543,NA,142.84168,NA,15.57745,19.17751,1180,22228,110.40478,5.1302910758,22.94308
"525",797,53039,2019,"Washington","Klickitat",15.591381085,10,NA,NA,296.7,55282,5817.71723,14.9926,NA,123.79075,NA,14.06869,16.02084,586,10051,87.41465,3.8200921965,15.32104
"526",798,53041,2019,"Washington","Lewis",14.709190648,34,58.589348757,6.5484746846,377.2,50086,7605.31095,14.2096,NA,246.80307,NA,16.83236,16.19587,2203,33151,193.19602,4.2692103869,18.32966
"527",799,53043,2019,"Washington","Lincoln",NA,NA,NA,NA,293.4,53504,5811.75532,13.96777,NA,85.0742,NA,14.88849,15.76396,245,4955,92.26436,4.2465467813,12.24256
"528",800,53045,2019,"Washington","Mason",18.188529457,34,50.386294928,4.4414834555,359.7,55030,7449.84551,15.71636,NA,153.82201,NA,16.32945,17.22538,1571,23843,219.64153,4.4961311295,17.28556
"529",801,53047,2019,"Washington","Okanogan",10.41566516,13,33.721563643,NA,374,44819,7480.50363,19.30911,NA,285.08457,NA,18.02705,15.86589,1438,20930,175.70039,4.5082816901,18.38147
"530",802,53049,2019,"Washington","Pacific",21.970089293,14,71.133873951,NA,423.6,45526,9258.5399,18.25177,NA,258.94756,NA,14.8466,14.61877,592,8410,156.95934,4.706716633,13.9011
"531",803,53051,2019,"Washington","Pend Oreille",NA,NA,NA,NA,369,48574,8030.90468,15.92134,NA,194.69822,NA,15.76033,15.30623,353,4734,130.2682,4.481785479,15.66265
"532",804,53053,2019,"Washington","Pierce",17.583064488,454,44.556697783,5.1884900742,337,69027,6479.91786,13.00083,NA,409.91647,NA,14.6812,19.11314,22377,417219,457.81824,4.10768534,17.62109
"533",805,53055,2019,"Washington","San Juan",NA,NA,NA,NA,203.3,59538,4778.72206,10.50419,NA,388.87227,NA,11.70408,16.86252,324,8235,52.48696,4.5310042992,22.04929
"534",806,53057,2019,"Washington","Skagit",18.052195093,67,33.958973888,4.8444918128,302.5,65505,6292.16424,14.18752,NA,375.73934,NA,15.2714,18.60449,3269,59436,195.35106,4.2921817118,20.84424
"535",807,53059,2019,"Washington","Skamania",NA,NA,NA,NA,305,59639,6022.00272,14.31691,NA,109.82512,NA,14.30695,17.35853,322,5218,87.7193,4.6598673679,17.57508
